Frame,X,Y
41574,346.0,530.0
41575,346.0,530.0
41576,346.0,528.0
41577,346.0,528.0
41578,346.0,528.0
41579,344.0,528.0
41580,344.0,528.0
41581,344.0,526.0
41582,344.0,526.0
41583,344.0,524.0
41584,342.0,524.0
41585,342.0,524.0
41586,342.0,522.0
41587,342.0,522.0
41588,340.0,522.0
41589,340.0,520.0
41590,340.0,520.0
41591,340.0,520.0
41592,340.0,518.0
41593,338.0,518.0
41594,338.0,516.0
41595,338.0,516.0
41596,338.0,514.0
41597,336.0,514.0
41598,336.0,512.0
41599,336.0,512.0
41600,334.0,512.0
41601,334.0,510.0
41602,334.0,510.0
41603,334.0,508.0
41604,332.0,508.0
41605,332.0,506.0
41606,332.0,506.0
41607,332.0,504.0
41608,330.0,504.0
41609,330.0,502.0
41610,330.0,502.0
41611,330.0,502.0
41612,328.0,500.0
41613,328.0,500.0
41614,328.0,498.0
41615,326.0,498.0
41616,326.0,496.0
41617,326.0,496.0
41618,326.0,494.0
41619,324.0,494.0
41620,324.0,494.0
41621,324.0,492.0
41622,324.0,492.0
41623,322.0,492.0
41624,322.0,490.0
41625,322.0,490.0
41626,322.0,490.0
41627,322.0,488.0
41628,320.0,488.0
41629,320.0,488.0
41630,320.0,486.0
41631,320.0,486.0
41632,320.0,486.0
41633,320.0,486.0
41634,320.0,484.0
41635,320.0,484.0
41636,318.0,484.0
41637,318.0,484.0
41638,318.0,484.0
41639,318.0,484.0
41640,318.0,484.0
41641,318.0,482.0
41642,318.0,482.0
41643,318.0,482.0
41644,318.0,482.0
41645,318.0,482.0
41646,318.0,482.0
41647,318.0,482.0
41648,318.0,482.0
41649,318.0,482.0
41650,318.0,482.0
41651,318.0,482.0
41652,318.0,482.0
41653,318.0,482.0
41654,318.0,482.0
41655,318.0,482.0
41656,318.0,484.0
41657,318.0,484.0
41658,318.0,484.0
41659,320.0,484.0
41660,320.0,484.0
41661,320.0,484.0
41662,320.0,486.0
41663,320.0,486.0
41664,320.0,486.0
41665,322.0,486.0
41666,322.0,486.0
41667,322.0,488.0
41668,322.0,488.0
41669,322.0,490.0
41670,322.0,490.0
41671,324.0,490.0
41672,324.0,490.0
41673,324.0,492.0
41674,324.0,492.0
41675,326.0,494.0
41676,326.0,494.0
41677,326.0,494.0
41678,326.0,496.0
41679,328.0,496.0
41680,328.0,498.0
41681,328.0,498.0
41682,328.0,498.0
41683,330.0,500.0
41684,330.0,500.0
41685,330.0,502.0
41686,332.0,502.0
41687,332.0,504.0
41688,332.0,504.0
41689,332.0,506.0
41690,334.0,506.0
41691,334.0,508.0
41692,334.0,508.0
41693,334.0,510.0
41694,336.0,510.0
41695,336.0,510.0
41696,336.0,512.0
41697,338.0,512.0
41698,336.0,514.0
41699,338.0,514.0
41700,338.0,516.0
41701,340.0,516.0
41702,340.0,518.0
41703,340.0,518.0
41704,340.0,518.0
41705,340.0,520.0
41706,342.0,520.0
41707,342.0,522.0
41708,342.0,522.0
41709,342.0,522.0
41710,344.0,524.0
41711,344.0,524.0
41712,344.0,524.0
41713,344.0,524.0
41714,344.0,526.0
41715,346.0,526.0
41716,346.0,526.0
41717,346.0,528.0
41718,346.0,528.0
41719,346.0,528.0
41720,346.0,530.0
41721,346.0,530.0
41722,348.0,530.0
41723,348.0,530.0
41724,348.0,530.0
41725,348.0,530.0
41726,348.0,532.0
41727,348.0,532.0
41728,348.0,532.0
41729,348.0,532.0
41730,348.0,532.0
41731,348.0,532.0
41732,348.0,532.0
41733,348.0,532.0
41734,348.0,532.0
41735,348.0,532.0
41736,348.0,532.0
41737,348.0,532.0
41738,348.0,532.0
41739,348.0,532.0
41740,348.0,532.0
41741,348.0,532.0
41742,348.0,532.0
41743,348.0,532.0
41744,348.0,532.0
41745,348.0,532.0
41746,346.0,530.0
41747,346.0,530.0
41748,346.0,530.0
41749,346.0,530.0
41750,346.0,528.0
41751,346.0,528.0
41752,346.0,528.0
41753,344.0,528.0
41754,344.0,526.0
41755,344.0,526.0
41756,344.0,526.0
41757,344.0,526.0
41758,342.0,524.0
41759,342.0,524.0
41760,342.0,522.0
41761,342.0,522.0
41762,342.0,522.0
41763,340.0,520.0
41764,340.0,520.0
41765,340.0,518.0
41766,340.0,518.0
41767,338.0,518.0
41768,338.0,516.0
41769,338.0,516.0
41770,336.0,514.0
41771,336.0,514.0
41772,336.0,512.0
41773,336.0,512.0
41774,336.0,512.0
41775,334.0,510.0
41776,334.0,510.0
41777,334.0,508.0
41778,334.0,508.0
41779,332.0,506.0
41780,332.0,506.0
41781,332.0,504.0
41782,330.0,504.0
41783,330.0,502.0
41784,330.0,502.0
41785,328.0,502.0
41786,328.0,500.0
41787,328.0,500.0
41788,328.0,498.0
41789,326.0,498.0
41790,326.0,496.0
41791,326.0,496.0
41792,326.0,496.0
41793,324.0,494.0
41794,324.0,494.0
41795,324.0,492.0
41796,324.0,492.0
41797,324.0,492.0
41798,322.0,490.0
41799,322.0,490.0
41800,322.0,490.0
41801,322.0,488.0
41802,322.0,488.0
41803,322.0,488.0
41804,320.0,486.0
41805,320.0,486.0
41806,320.0,486.0
41807,320.0,486.0
41808,320.0,486.0
41809,320.0,484.0
41810,318.0,484.0
41811,318.0,484.0
41812,318.0,484.0
41813,318.0,484.0
41814,318.0,482.0
41815,318.0,482.0
41816,318.0,482.0
41817,318.0,482.0
41818,318.0,482.0
41819,318.0,482.0
41820,318.0,482.0
41821,318.0,482.0
41822,318.0,482.0
41823,318.0,482.0
41824,318.0,482.0
41825,318.0,482.0
41826,318.0,482.0
41827,318.0,482.0
41828,318.0,482.0
41829,318.0,482.0
41830,318.0,484.0
41831,318.0,484.0
41832,318.0,484.0
41833,320.0,484.0
41834,320.0,484.0
41835,320.0,484.0
41836,320.0,486.0
41837,320.0,486.0
41838,320.0,486.0
41839,320.0,486.0
41840,322.0,486.0
41841,322.0,488.0
41842,322.0,488.0
41843,322.0,490.0
41844,324.0,490.0
41845,324.0,490.0
41846,324.0,492.0
41847,324.0,492.0
41848,326.0,492.0
41849,326.0,494.0
41850,326.0,494.0
41851,326.0,494.0
41852,326.0,496.0
41853,328.0,496.0
41854,328.0,498.0
41855,328.0,498.0
41856,328.0,498.0
41857,330.0,500.0
41858,330.0,500.0
41859,330.0,502.0
41860,330.0,502.0
41861,332.0,504.0
41862,332.0,504.0
41863,332.0,506.0
41864,334.0,506.0
41865,334.0,508.0
41866,334.0,508.0
41867,334.0,508.0
41868,336.0,510.0
41869,336.0,510.0
41870,336.0,512.0
41871,338.0,512.0
41872,338.0,514.0
41873,338.0,514.0
41874,338.0,516.0
41875,340.0,516.0
41876,340.0,516.0
41877,340.0,518.0
41878,342.0,518.0
41879,340.0,520.0
41880,342.0,520.0
41881,342.0,522.0
41882,342.0,522.0
41883,344.0,522.0
41884,344.0,524.0
41885,344.0,524.0
41886,344.0,526.0
41887,344.0,526.0
41888,346.0,526.0
41889,346.0,526.0
41890,346.0,528.0
41891,346.0,528.0
41892,346.0,528.0
41893,346.0,530.0
41894,346.0,530.0
41895,348.0,530.0
41896,348.0,530.0
41897,348.0,530.0
41898,348.0,532.0
41899,348.0,532.0
41900,348.0,532.0
41901,348.0,532.0
41902,348.0,532.0
41903,348.0,532.0
41904,348.0,532.0
41905,348.0,532.0
41906,348.0,532.0
41907,348.0,532.0
41908,348.0,532.0
41909,348.0,532.0
41910,348.0,532.0
41911,348.0,532.0
41912,348.0,532.0
41913,348.0,532.0
41914,348.0,532.0
41915,348.0,532.0
41916,348.0,532.0
41917,348.0,532.0
41918,348.0,532.0
41919,346.0,532.0
41920,348.0,530.0
41921,348.0,530.0
41922,346.0,530.0
41923,346.0,530.0
41924,346.0,528.0
41925,346.0,528.0
41926,346.0,528.0
41927,346.0,528.0
41928,344.0,526.0
41929,344.0,526.0
41930,344.0,526.0
41931,344.0,524.0
41932,342.0,524.0
41933,342.0,524.0
41934,342.0,522.0
41935,342.0,522.0
41936,342.0,522.0
41937,340.0,520.0
41938,340.0,520.0
41939,340.0,518.0
41940,338.0,518.0
41941,338.0,518.0
41942,338.0,516.0
41943,338.0,516.0
41944,338.0,514.0
41945,336.0,514.0
41946,336.0,512.0
41947,336.0,512.0
41948,334.0,512.0
41949,334.0,510.0
41950,334.0,510.0
41951,334.0,508.0
41952,334.0,508.0
41953,332.0,506.0
41954,332.0,506.0
41955,330.0,504.0
41956,330.0,504.0
41957,330.0,504.0
41958,330.0,502.0
41959,330.0,502.0
41960,328.0,500.0
41961,328.0,500.0
41962,326.0,498.0
41963,326.0,498.0
41964,326.0,496.0
41965,326.0,496.0
41966,326.0,494.0
41967,326.0,494.0
41968,324.0,494.0
41969,324.0,492.0
41970,324.0,492.0
41971,324.0,492.0
41972,322.0,490.0
41973,322.0,490.0
41974,322.0,490.0
41975,322.0,488.0
41976,320.0,488.0
41977,320.0,488.0
41978,320.0,488.0
41979,320.0,486.0
41980,320.0,486.0
41981,320.0,486.0
41982,320.0,484.0
41983,320.0,484.0
41984,318.0,484.0
41985,318.0,484.0
41986,318.0,484.0
41987,318.0,484.0
41988,318.0,482.0
41989,318.0,482.0
41990,318.0,482.0
41991,318.0,482.0
41992,318.0,482.0
41993,318.0,482.0
41994,318.0,482.0
41995,318.0,482.0
41996,318.0,482.0
41997,318.0,482.0
41998,318.0,482.0
41999,318.0,482.0
42000,318.0,482.0
42001,318.0,482.0
42002,318.0,482.0
42003,318.0,482.0
42004,318.0,484.0
42005,318.0,484.0
42006,320.0,484.0
42007,320.0,484.0
42008,320.0,484.0
42009,320.0,484.0
42010,320.0,486.0
42011,320.0,486.0
42012,322.0,486.0
42013,322.0,486.0
42014,322.0,488.0
42015,322.0,488.0
42016,322.0,488.0
42017,322.0,490.0
42018,324.0,490.0
42019,324.0,490.0
42020,324.0,492.0
42021,324.0,492.0
42022,326.0,492.0
42023,326.0,494.0
42024,326.0,494.0
42025,326.0,494.0
42026,326.0,496.0
42027,328.0,496.0
42028,328.0,498.0
42029,328.0,498.0
42030,330.0,500.0
42031,330.0,500.0
42032,330.0,500.0
42033,330.0,502.0
42034,332.0,502.0
42035,332.0,504.0
42036,332.0,504.0
42037,332.0,506.0
42038,334.0,506.0
42039,334.0,508.0
42040,334.0,508.0
42041,334.0,510.0
42042,336.0,510.0
42043,336.0,510.0
42044,336.0,512.0
42045,338.0,512.0
42046,338.0,514.0
42047,338.0,514.0
42048,338.0,516.0
42049,340.0,516.0
42050,340.0,516.0
42051,340.0,518.0
42052,340.0,518.0
42053,342.0,520.0
42054,342.0,520.0
42055,342.0,522.0
42056,342.0,522.0
42057,342.0,522.0
42058,344.0,524.0
42059,344.0,524.0
42060,344.0,524.0
42061,344.0,526.0
42062,344.0,526.0
42063,346.0,526.0
42064,346.0,528.0
42065,346.0,528.0
42066,346.0,528.0
42067,346.0,528.0
42068,346.0,528.0
42069,348.0,530.0
42070,348.0,530.0
42071,348.0,530.0
42072,348.0,530.0
42073,348.0,532.0
42074,348.0,532.0
42075,348.0,532.0
42076,348.0,532.0
42077,348.0,532.0
42078,348.0,532.0
42079,348.0,532.0
42080,348.0,532.0
42081,348.0,532.0
42082,348.0,532.0
42083,348.0,532.0
42084,348.0,532.0
42085,348.0,532.0
42086,348.0,532.0
42087,348.0,532.0
42088,348.0,532.0
42089,348.0,532.0
42090,348.0,532.0
42091,348.0,532.0
42092,348.0,532.0
42093,348.0,530.0
42094,346.0,530.0
42095,346.0,530.0
42096,346.0,530.0
42097,346.0,530.0
42098,346.0,528.0
42099,346.0,528.0
42100,346.0,528.0
42101,344.0,528.0
42102,344.0,526.0
42103,344.0,526.0
42104,344.0,526.0
42105,344.0,524.0
42106,342.0,524.0
42107,342.0,524.0
42108,342.0,522.0
42109,342.0,522.0
42110,340.0,520.0
42111,340.0,520.0
42112,340.0,520.0
42113,340.0,518.0
42114,338.0,518.0
42115,338.0,518.0
42116,338.0,516.0
42117,338.0,516.0
42118,336.0,514.0
42119,336.0,514.0
42120,336.0,512.0
42121,336.0,512.0
42122,334.0,512.0
42123,334.0,510.0
42124,334.0,510.0
42125,334.0,508.0
42126,332.0,508.0
42127,332.0,506.0
42128,330.0,506.0
42129,332.0,504.0
42130,330.0,504.0
42131,330.0,502.0
42132,330.0,502.0
42133,328.0,500.0
42134,328.0,500.0
42135,328.0,498.0
42136,328.0,498.0
42137,326.0,498.0
42138,326.0,496.0
42139,326.0,496.0
42140,326.0,496.0
42141,324.0,494.0
42142,324.0,494.0
42143,324.0,492.0
42144,324.0,492.0
42145,322.0,492.0
42146,322.0,490.0
42147,322.0,490.0
42148,322.0,490.0
42149,322.0,488.0
42150,322.0,488.0
42151,320.0,488.0
42152,320.0,486.0
42153,320.0,486.0
42154,320.0,486.0
42155,320.0,486.0
42156,320.0,486.0
42157,320.0,484.0
42158,318.0,484.0
42159,318.0,484.0
42160,318.0,484.0
42161,318.0,484.0
42162,318.0,482.0
42163,318.0,482.0
42164,318.0,482.0
42165,318.0,482.0
42166,318.0,482.0
42167,318.0,482.0
42168,318.0,482.0
42169,318.0,482.0
42170,318.0,482.0
42171,318.0,482.0
42172,318.0,482.0
42173,318.0,482.0
42174,318.0,482.0
42175,318.0,482.0
42176,318.0,482.0
42177,318.0,484.0
42178,318.0,484.0
42179,318.0,484.0
42180,318.0,484.0
42181,320.0,484.0
42182,320.0,484.0
42183,320.0,484.0
42184,320.0,486.0
42185,320.0,486.0
42186,320.0,486.0
42187,322.0,488.0
42188,322.0,488.0
42189,322.0,488.0
42190,322.0,488.0
42191,322.0,490.0
42192,324.0,490.0
42193,324.0,490.0
42194,324.0,492.0
42195,324.0,492.0
42196,324.0,492.0
42197,326.0,494.0
42198,326.0,494.0
42199,326.0,494.0
42200,326.0,496.0
42201,328.0,496.0
42202,328.0,498.0
42203,328.0,498.0
42204,328.0,498.0
42205,330.0,500.0
42206,330.0,500.0
42207,330.0,502.0
42208,332.0,502.0
42209,332.0,504.0
42210,332.0,504.0
42211,332.0,506.0
42212,334.0,506.0
42213,334.0,508.0
42214,334.0,508.0
42215,334.0,510.0
42216,336.0,510.0
42217,336.0,510.0
42218,336.0,512.0
42219,338.0,512.0
42220,338.0,514.0
42221,338.0,514.0
42222,338.0,516.0
42223,340.0,516.0
42224,340.0,518.0
42225,340.0,518.0
42226,340.0,518.0
42227,340.0,518.0
42228,342.0,520.0
42229,342.0,522.0
42230,342.0,522.0
42231,342.0,522.0
42232,344.0,524.0
42233,344.0,524.0
42234,344.0,524.0
42235,344.0,526.0
42236,344.0,526.0
42237,346.0,526.0
42238,346.0,528.0
42239,346.0,528.0
42240,346.0,528.0
42241,346.0,528.0
42242,346.0,530.0
42243,346.0,530.0
42244,348.0,530.0
42245,348.0,530.0
42246,348.0,530.0
42247,348.0,532.0
42248,348.0,532.0
42249,348.0,532.0
42250,348.0,532.0
42251,348.0,532.0
42252,348.0,532.0
42253,348.0,532.0
42254,348.0,532.0
42255,348.0,532.0
42256,348.0,532.0
42257,348.0,532.0
42258,348.0,532.0
42259,348.0,532.0
42260,348.0,532.0
42261,348.0,532.0
42262,348.0,532.0
42263,348.0,532.0
42264,348.0,532.0
42265,348.0,532.0
42266,348.0,532.0
42267,348.0,530.0
42268,346.0,530.0
42269,346.0,530.0
42270,346.0,530.0
42271,346.0,530.0
42272,346.0,528.0
42273,346.0,528.0
42274,346.0,528.0
42275,344.0,528.0
42276,344.0,526.0
42277,344.0,526.0
42278,344.0,526.0
42279,344.0,524.0
42280,342.0,524.0
42281,342.0,524.0
42282,342.0,522.0
42283,342.0,522.0
42284,342.0,522.0
42285,340.0,520.0
42286,340.0,520.0
42287,340.0,518.0
42288,340.0,518.0
42289,338.0,518.0
42290,338.0,516.0
42291,338.0,516.0
42292,336.0,514.0
42293,336.0,514.0
42294,336.0,512.0
42295,336.0,512.0
42296,334.0,512.0
42297,334.0,510.0
42298,334.0,508.0
42299,334.0,508.0
42300,332.0,508.0
42301,332.0,506.0
42302,332.0,506.0
42303,332.0,504.0
42304,330.0,504.0
42305,330.0,504.0
42306,330.0,502.0
42307,328.0,502.0
42308,328.0,500.0
42309,328.0,500.0
42310,328.0,498.0
42311,326.0,498.0
42312,326.0,496.0
42313,326.0,496.0
42314,326.0,494.0
42315,324.0,494.0
42316,324.0,494.0
42317,324.0,492.0
42318,324.0,492.0
42319,324.0,492.0
42320,322.0,490.0
42321,322.0,490.0
42322,322.0,490.0
42323,322.0,488.0
42324,322.0,488.0
42325,322.0,488.0
42326,320.0,488.0
42327,320.0,486.0
42328,320.0,486.0
42329,320.0,486.0
42330,320.0,484.0
42331,320.0,484.0
42332,318.0,484.0
42333,318.0,484.0
42334,318.0,484.0
42335,318.0,484.0
42336,318.0,484.0
42337,318.0,482.0
42338,318.0,482.0
42339,318.0,482.0
42340,318.0,482.0
42341,318.0,482.0
42342,318.0,482.0
42343,318.0,482.0
42344,318.0,482.0
42345,318.0,482.0
42346,318.0,482.0
42347,318.0,482.0
42348,318.0,482.0
42349,318.0,482.0
42350,318.0,482.0
42351,318.0,484.0
42352,320.0,484.0
42353,320.0,484.0
42354,320.0,484.0
42355,320.0,484.0
42356,320.0,484.0
42357,320.0,486.0
42358,320.0,486.0
42359,320.0,486.0
42360,320.0,486.0
42361,322.0,486.0
42362,322.0,488.0
42363,322.0,488.0
42364,322.0,488.0
42365,322.0,490.0
42366,324.0,490.0
42367,324.0,492.0
42368,324.0,492.0
42369,324.0,492.0
42370,324.0,492.0
42371,326.0,494.0
42372,326.0,494.0
42373,326.0,496.0
42374,326.0,496.0
42375,328.0,496.0
42376,328.0,498.0
42377,328.0,498.0
42378,328.0,500.0
42379,330.0,500.0
42380,330.0,500.0
42381,330.0,502.0
42382,330.0,502.0
42383,332.0,504.0
42384,332.0,504.0
42385,332.0,506.0
42386,334.0,506.0
42387,334.0,506.0
42388,334.0,508.0
42389,336.0,510.0
42390,336.0,510.0
42391,336.0,512.0
42392,336.0,512.0
42393,338.0,512.0
42394,338.0,514.0
42395,338.0,514.0
42396,340.0,516.0
42397,340.0,516.0
42398,340.0,518.0
42399,340.0,518.0
42400,340.0,518.0
42401,340.0,520.0
42402,342.0,520.0
42403,342.0,520.0
42404,344.0,522.0
42405,344.0,522.0
42406,344.0,524.0
42407,344.0,524.0
42408,344.0,524.0
42409,344.0,526.0
42410,346.0,526.0
42411,346.0,526.0
42412,346.0,526.0
42413,346.0,528.0
42414,346.0,528.0
42415,346.0,528.0
42416,346.0,530.0
42417,346.0,530.0
42418,348.0,530.0
42419,348.0,530.0
42420,348.0,530.0
42421,348.0,532.0
42422,348.0,532.0
42423,348.0,532.0
42424,348.0,532.0
42425,348.0,532.0
42426,348.0,532.0
42427,348.0,532.0
42428,348.0,532.0
42429,348.0,532.0
42430,348.0,532.0
42431,348.0,532.0
42432,348.0,532.0
42433,348.0,532.0
42434,348.0,532.0
42435,348.0,532.0
42436,348.0,532.0
42437,348.0,532.0
42438,348.0,532.0
42439,348.0,532.0
42440,348.0,530.0
42441,346.0,530.0
42442,346.0,530.0
42443,346.0,530.0
42444,346.0,530.0
42445,346.0,530.0
42446,346.0,528.0
42447,346.0,528.0
42448,346.0,528.0
42449,346.0,528.0
42450,344.0,526.0
42451,344.0,526.0
42452,344.0,526.0
42453,344.0,524.0
42454,342.0,524.0
42455,342.0,524.0
42456,342.0,522.0
42457,342.0,522.0
42458,340.0,520.0
42459,340.0,520.0
42460,340.0,520.0
42461,340.0,518.0
42462,340.0,518.0
42463,340.0,516.0
42464,338.0,516.0
42465,338.0,516.0
42466,338.0,514.0
42467,336.0,514.0
42468,336.0,512.0
42469,336.0,512.0
42470,334.0,510.0
42471,334.0,510.0
42472,334.0,510.0
42473,332.0,508.0
42474,332.0,508.0
42475,332.0,506.0
42476,332.0,506.0
42477,330.0,504.0
42478,330.0,504.0
42479,330.0,502.0
42480,328.0,502.0
42481,328.0,500.0
42482,328.0,500.0
42483,328.0,500.0
42484,328.0,498.0
42485,326.0,498.0
42486,326.0,496.0
42487,326.0,496.0
42488,326.0,496.0
42489,324.0,494.0
42490,324.0,494.0
42491,324.0,492.0
42492,324.0,492.0
42493,324.0,492.0
42494,322.0,490.0
42495,322.0,490.0
42496,322.0,490.0
42497,322.0,488.0
42498,322.0,488.0
42499,322.0,488.0
42500,320.0,488.0
42501,320.0,486.0
42502,320.0,486.0
42503,320.0,486.0
42504,320.0,486.0
42505,320.0,486.0
42506,318.0,484.0
42507,318.0,484.0
42508,320.0,484.0
42509,318.0,484.0
42510,320.0,484.0
42511,318.0,482.0
42512,318.0,482.0
42513,318.0,482.0
42514,318.0,482.0
42515,318.0,482.0
42516,318.0,482.0
42517,318.0,482.0
42518,318.0,482.0
42519,318.0,482.0
42520,318.0,482.0
42521,318.0,482.0
42522,318.0,482.0
42523,318.0,482.0
42524,318.0,482.0
42525,320.0,484.0
42526,320.0,484.0
42527,320.0,484.0
42528,320.0,484.0
42529,320.0,484.0
42530,320.0,484.0
42531,320.0,486.0
42532,320.0,486.0
42533,320.0,486.0
42534,320.0,486.0
42535,322.0,488.0
42536,322.0,488.0
42537,322.0,488.0
42538,322.0,488.0
42539,322.0,490.0
42540,324.0,490.0
42541,324.0,490.0
42542,324.0,492.0
42543,324.0,492.0
42544,324.0,492.0
42545,326.0,494.0
42546,326.0,494.0
42547,326.0,496.0
42548,328.0,496.0
42549,328.0,496.0
42550,328.0,498.0
42551,328.0,498.0
42552,328.0,500.0
42553,330.0,500.0
42554,330.0,500.0
42555,330.0,502.0
42556,332.0,502.0
42557,332.0,504.0
42558,332.0,504.0
42559,332.0,506.0
42560,334.0,506.0
42561,334.0,508.0
42562,334.0,508.0
42563,334.0,510.0
42564,336.0,510.0
42565,336.0,510.0
42566,336.0,512.0
42567,338.0,512.0
42568,338.0,514.0
42569,338.0,514.0
42570,338.0,516.0
42571,338.0,516.0
42572,340.0,518.0
42573,340.0,518.0
42574,340.0,518.0
42575,342.0,520.0
42576,342.0,520.0
42577,342.0,520.0
42578,342.0,522.0
42579,342.0,522.0
42580,344.0,522.0
42581,344.0,524.0
42582,344.0,524.0
42583,344.0,526.0
42584,344.0,526.0
42585,346.0,526.0
42586,346.0,528.0
42587,346.0,528.0
42588,346.0,528.0
42589,346.0,528.0
42590,346.0,530.0
42591,346.0,530.0
42592,346.0,530.0
42593,346.0,530.0
42594,348.0,532.0
42595,348.0,532.0
42596,348.0,532.0
42597,348.0,532.0
42598,348.0,532.0
42599,348.0,532.0
42600,348.0,532.0
42601,348.0,532.0
42602,348.0,532.0
42603,348.0,532.0
42604,348.0,532.0
42605,348.0,532.0
42606,348.0,532.0
42607,348.0,532.0
42608,348.0,532.0
42609,348.0,532.0
42610,348.0,532.0
42611,348.0,532.0
42612,348.0,532.0
42613,348.0,532.0
42614,348.0,532.0
42615,348.0,530.0
42616,346.0,530.0
42617,346.0,530.0
42618,346.0,530.0
42619,346.0,530.0
42620,346.0,528.0
42621,344.0,528.0
42622,344.0,528.0
42623,344.0,528.0
42624,344.0,526.0
42625,344.0,526.0
42626,344.0,526.0
42627,344.0,524.0
42628,344.0,524.0
42629,342.0,524.0
42630,342.0,522.0
42631,342.0,522.0
42632,340.0,520.0
42633,340.0,520.0
42634,340.0,520.0
42635,340.0,518.0
42636,338.0,518.0
42637,338.0,516.0
42638,338.0,516.0
42639,338.0,516.0
42640,336.0,514.0
42641,336.0,514.0
42642,336.0,512.0
42643,336.0,512.0
42644,334.0,512.0
42645,334.0,510.0
42646,334.0,510.0
42647,332.0,508.0
42648,332.0,508.0
42649,332.0,506.0
42650,332.0,504.0
42651,330.0,504.0
42652,330.0,504.0
42653,330.0,502.0
42654,330.0,502.0
42655,328.0,500.0
42656,328.0,500.0
42657,328.0,500.0
42658,326.0,498.0
42659,326.0,498.0
42660,326.0,496.0
42661,326.0,496.0
42662,326.0,494.0
42663,324.0,494.0
42664,324.0,494.0
42665,324.0,492.0
42666,324.0,492.0
42667,324.0,492.0
42668,324.0,492.0
42669,322.0,490.0
42670,322.0,490.0
42671,322.0,488.0
42672,320.0,488.0
42673,320.0,488.0
42674,320.0,488.0
42675,320.0,486.0
42676,320.0,486.0
42677,320.0,486.0
42678,320.0,486.0
42679,320.0,484.0
42680,320.0,484.0
42681,318.0,484.0
42682,318.0,484.0
42683,318.0,484.0
42684,318.0,484.0
42686,318.0,482.0
42687,318.0,482.0
42688,318.0,482.0
42689,318.0,482.0
42690,318.0,482.0
42691,318.0,482.0
42692,318.0,482.0
42693,318.0,482.0
42694,318.0,482.0
42695,318.0,482.0
42696,318.0,482.0
42697,318.0,482.0
42698,318.0,484.0
42699,318.0,484.0
42700,320.0,484.0
42701,320.0,484.0
42702,320.0,484.0
42704,320.0,484.0
42705,320.0,486.0
42706,320.0,486.0
42707,320.0,486.0
42708,322.0,486.0
42710,322.0,488.0
42711,322.0,488.0
42712,322.0,490.0
42713,322.0,490.0
42714,324.0,490.0
42715,324.0,490.0
42716,324.0,492.0
42717,324.0,492.0
42718,326.0,494.0
42719,326.0,494.0
42720,326.0,494.0
42721,326.0,496.0
42722,326.0,496.0
42723,328.0,496.0
42724,328.0,498.0
42725,328.0,498.0
42726,330.0,500.0
42727,330.0,500.0
42728,330.0,500.0
42729,330.0,502.0
42730,332.0,502.0
42731,332.0,504.0
42732,332.0,504.0
42733,332.0,506.0
42734,334.0,506.0
42735,334.0,508.0
42736,334.0,508.0
42737,336.0,510.0
42738,336.0,510.0
42739,336.0,510.0
42740,336.0,512.0
42741,338.0,512.0
42742,338.0,514.0
42743,338.0,514.0
42744,338.0,516.0
42745,340.0,516.0
42746,340.0,518.0
42747,340.0,518.0
42748,340.0,518.0
42749,340.0,520.0
42750,342.0,520.0
42751,342.0,520.0
42752,342.0,522.0
42753,344.0,522.0
42754,344.0,524.0
42755,344.0,524.0
42756,344.0,524.0
42757,344.0,526.0
42758,344.0,526.0
42759,346.0,526.0
42760,346.0,528.0
42761,346.0,528.0
42762,346.0,528.0
42763,346.0,528.0
42764,346.0,530.0
42765,346.0,530.0
42766,348.0,530.0
42767,348.0,530.0
42768,348.0,530.0
42769,348.0,532.0
42770,348.0,532.0
42771,348.0,532.0
42772,348.0,532.0
42773,348.0,532.0
42774,348.0,532.0
42775,348.0,532.0
42776,348.0,532.0
42777,348.0,532.0
42778,348.0,532.0
42779,348.0,532.0
42780,348.0,532.0
42781,348.0,532.0
42782,348.0,532.0
42783,348.0,532.0
42784,348.0,532.0
42785,348.0,532.0
42786,348.0,532.0
42787,348.0,532.0
42788,348.0,532.0
42789,346.0,530.0
42790,346.0,530.0
42791,346.0,530.0
42792,346.0,530.0
42793,346.0,528.0
42794,346.0,528.0
42795,346.0,528.0
42796,344.0,528.0
42797,346.0,526.0
42798,344.0,526.0
42799,344.0,526.0
42800,344.0,524.0
42801,344.0,524.0
42802,342.0,524.0
42803,342.0,524.0
42804,342.0,522.0
42805,342.0,522.0
42806,342.0,522.0
42807,340.0,520.0
42808,340.0,520.0
42809,340.0,518.0
42810,338.0,518.0
42811,338.0,516.0
42812,338.0,516.0
42813,338.0,516.0
42814,336.0,514.0
42815,336.0,514.0
42816,336.0,512.0
42817,336.0,512.0
42818,334.0,510.0
42819,334.0,510.0
42820,334.0,510.0
42821,332.0,508.0
42822,332.0,508.0
42823,332.0,506.0
42824,332.0,506.0
42825,330.0,504.0
42826,330.0,504.0
42827,330.0,502.0
42828,328.0,502.0
42829,328.0,500.0
42830,328.0,500.0
42831,328.0,500.0
42832,328.0,498.0
42833,326.0,498.0
42834,326.0,496.0
42835,326.0,496.0
42836,326.0,494.0
42837,326.0,494.0
42838,324.0,494.0
42839,324.0,492.0
42840,324.0,492.0
42841,322.0,492.0
42842,322.0,490.0
42843,322.0,490.0
42844,322.0,490.0
42845,322.0,488.0
42846,322.0,488.0
42847,322.0,488.0
